@relation Final_Set

@attribute projName0 String
@attribute author0 String
@attribute authorNumPosts0 numeric
@attribute isProjectMember0 {TRUE, FALSE}
@attribute isInvited0 {TRUE, FALSE}
@attribute positionInPost0 numeric
@attribute positionInPR0 numeric
@attribute replayOriginalPost0 {TRUE, FALSE}
@attribute textual0 String
@attribute numberOfWords0 numeric
@attribute hasCapitalizedWord0  {TRUE, FALSE}
@attribute hasShould0  {TRUE, FALSE}
@attribute hasHow0  {TRUE, FALSE}
@attribute hasWhat0  {TRUE, FALSE}
@attribute hasWhy0  {TRUE, FALSE}
@attribute hasCan0  {TRUE, FALSE}
@attribute hasMay0 {TRUE, FALSE}
@attribute numberQuestionmark0 numeric
@attribute sentimentScore0 numeric
@attribute hasDecisions0 {TRUE, FALSE}
@attribute numDP0 numeric
@data
"node.12442.txt_output.arff","addaleax",24,FALSE,TRUE,0,61,TRUE,"@BridgeAR thanks for catching, fixed!",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","misterdjules",0,FALSE,FALSE,0,62,FALSE,"I have the same concerns with this PR that I had with #5020 (see #5020 (comment), some parts of #5084 and nodejs/post-mortem#16, among other discussions).",25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1,TRUE,0
"node.12442.txt_output.arff","misterdjules",1,FALSE,FALSE,2,62,FALSE,"The TL;DR is: it seems that, by catching all uncaught exceptions by default,  promisified  functions would present an error handling model that is fundamentally different than the one currently presented by node's core APIs.",34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",1,FALSE,FALSE,4,62,FALSE,"The error handling model of promisified functions seems like it would not be compatible with some of the best practices regarding error handling that have been established in the past. Post-mortem debugging is one use case of this error handling model that would be significantly impacted.",46,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",1,FALSE,FALSE,5,62,FALSE,"As a result, I would be -1 on these changes. /ccing the @nodejs/post-mortem team in case they have additional feedback.",20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",1,FALSE,FALSE,7,62,FALSE,"On a different topic, It seems that promises are still not hooked with domains, is that correct?  It's a much lesser concern as it seems the facilities to support this have been introduced in V8 and IIRC are available from V8 5.7, so I would think it would be possible to fix this specific issue.",56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"node.12442.txt_output.arff","addaleax",25,FALSE,TRUE,1,63,TRUE,"The TL;DR is: it seems that, by catching all uncaught exceptions by default,  promisified  functions would present an error handling model that is fundamentally different than the one currently presented by node's core APIs.",34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",26,FALSE,TRUE,3,63,TRUE,"Yes, but as has been pointed out elsewhere, Promises have a different error handling model by design. I agree with a lot of what you say, but it’s just a fact that Promises are seeing widespread adoption, whether we explicitly support them in core or not (that we ship async/await now might be much more of a factor than this PR could be), so I personally don’t think it’s sensible to link this PR to the issues with debugging.",79,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",26,FALSE,TRUE,4,63,TRUE,"(I appreciate you speaking up, and if you are voicing formal opposition, then this is the right place, but if you want to continue this discussion can we please move it to nodejs/CTC#12 as requested above?)",36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,TRUE,0
"node.12442.txt_output.arff","addaleax",26,FALSE,TRUE,6,63,TRUE,"It seems that promises are still not hooked with domains, is that correct? It's a much lesser concern as it seems the facilities to support this have been introduced in V8 and IIRC are available from V8 5.7, so I would think it would be possible to fix this specific issue.",51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"node.12442.txt_output.arff","addaleax",26,FALSE,TRUE,8,63,TRUE,"Yes, Promises are not wired up with domains and V8 5.7 has the promise hooks that we want. Maybe it would be a good idea to wire that up with domains, but just icymi, async_hooks are around the corner (#11883). (edit: to clarify, they don’t have promise hooks yet either, but unlike domains, there are concrete plans to implement that)",60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,0
"node.12442.txt_output.arff","jasnell",1,FALSE,TRUE,1,64,FALSE,"Random thought: could we not add an optional options object to util.promisify() that would allow the error handling to be configurable?",21,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",26,FALSE,TRUE,1,65,TRUE,"@jasnell Sure, we could do that. I’d maybe call it something like synchronousReject or something (because otherwise this might lead to confusion with uncaught exceptions in the process.on('uncaughtException') sense). Does that sound okay?",33,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,TRUE,0
"node.12442.txt_output.arff","jasnell",2,FALSE,TRUE,0,66,FALSE,"Works for me!",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",27,FALSE,TRUE,1,67,TRUE,"@jasnell Thinking about it … are you sure that makes much sense, though? For code inside a promise chain there won’t be much of a difference, and it would mean that if core moves towards providing special promisified versions for functions (which might be useful to get performance more comparable to what callbacks provide), it would possibly have to maintain multiple such variants…",63,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,TRUE,0
"node.12442.txt_output.arff","jasnell",3,FALSE,TRUE,1,68,FALSE,"yeah, good point. Separating out the error handling so that it can be handled more consistently across all promises, not just those created using util.promisify() is a good thing.",29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",1,FALSE,FALSE,2,69,FALSE,"Yes, but as has been pointed out elsewhere, Promises have a different error handling model by design.",17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",2,FALSE,FALSE,3,69,FALSE,"I agree, and what I tried to convey is that the design of Promises presents an error handling model that is not compatible with some existing best practices used by a significant part of node users. I just wanted to be very specific and point to the changes in this PR that implement this part of the Promises design to avoid any confusion.",63,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",2,FALSE,FALSE,5,69,FALSE,"I would add that the fact that the Promises error handling model was designed the way it is intentionally doesn't make it more suitable for some use cases.",28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",2,FALSE,FALSE,6,69,FALSE,"it’s just a fact that Promises are seeing widespread adoption, whether we explicitly support them in core or not (that we ship async/await now might be much more of a factor than this PR could be), so I personally don’t think it’s sensible to link this PR to the issues with debugging.",52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,TRUE,0
"node.12442.txt_output.arff","misterdjules",2,FALSE,FALSE,7,69,FALSE,"I don't understand that part of your response. Do you mean that the popularity of promises outweighs the issues they present with regards to existing best practices for error handling, including those that allow for using post-mortem debugging techniques?",39,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",2,FALSE,FALSE,8,69,FALSE,"(I appreciate you speaking up, and if you are voicing formal opposition, then this is the right place, but if you want to continue this discussion can we please move it to nodejs/CTC#12 as requested above?)",36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",2,FALSE,FALSE,9,69,FALSE,"I had seen that request in the original post, but I wanted to voice a formal opposition. Now that I've done that though, I'm willing to continue the conversation wherever you'd like to see it happen.",36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","misterdjules",2,FALSE,FALSE,11,69,FALSE,"Yes, Promises are not wired up with domains and V8 5.7 has the promise hooks that we want. Maybe it would be a good idea to wire that up with domains, but just icymi, async_hooks are around the corner (#11883). (edit: to clarify, they don’t have promise hooks yet either, but unlike domains, there are concrete plans to implement that)",60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,0
"node.12442.txt_output.arff","misterdjules",2,FALSE,FALSE,13,69,FALSE,"I would be concerned that current users of domains, even though domains are deprecated, would be increasingly hit by issues such as nodejs/node-v0.x-archive#8648 without a smooth migration path. Asking users to move to using async hooks seems like it could be highly disruptive for them. So I would think that if hooking promises to domain is not a large undertaking, it would be a good idea to at least investigate what it would take. I'm volunteering to do this work if that would help.",84,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","MadaraUchiha",0,FALSE,FALSE,0,70,FALSE,"I'm currently looking into adding as many tests as possible from Bluebird, one of those is the following:",18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","MadaraUchiha",1,FALSE,FALSE,2,70,FALSE,"Do you think it would be beneficial to keep track of promisified functions and not promisify them again? cc @benjamingr #goodnessSquad",21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,TRUE,0
"node.12442.txt_output.arff","addaleax",28,FALSE,TRUE,0,71,TRUE,"@MadaraUchiha sure, makes sense. done!",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","giltayar",0,FALSE,FALSE,0,72,FALSE,"While writing tests for kCustomPromisifyArgsSymbol, I  found out  that this symbol is not exported via the promisify function, like promisify.custom is, but is rather exported only in internal/util.",28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","giltayar",1,FALSE,FALSE,1,72,FALSE,"This looks like an explicit design decision, but I was wondering why the decision to do this. I can definitely see people wanting to use it, just like they would want to use promisify.custom.",34,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,FALSE,1
"node.12442.txt_output.arff","giltayar",1,FALSE,FALSE,2,72,FALSE,"Also, is there a way to access internal/util from the tests, so that I can test it explicitly? (and not like today, where it is tested implicitly via the test for promisify(exec)",32,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,TRUE,0
"node.12442.txt_output.arff","addaleax",29,FALSE,TRUE,1,73,TRUE,"This looks like an explicit design decision, but I was wondering why the decision to do this. I can definitely see people wanting to use it, just like they would want to use promisify.custom.",34,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",30,FALSE,TRUE,3,73,TRUE,"Mostly, see this discussion: #12442 (comment) – In short, emulating it is already kinda doable with promisify.custom, and it might be nice to have it available internally for more flexibility, at least for now. :)",35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",30,FALSE,TRUE,4,73,TRUE,"Also, is there a way to access internal/util from the tests, so that I can test it explicitly? (and not like today, where it is tested implicitly via the test for promisify(exec)",32,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,TRUE,0
"node.12442.txt_output.arff","addaleax",30,FALSE,TRUE,5,73,TRUE,"Is adding // Flags: --expose-internals on the first line in the test file what you are looking for? :) It allows you to require('internal/…').",24,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,TRUE,0
"node.12442.txt_output.arff","TimothyGu",11,FALSE,TRUE,0,75,FALSE,"What happens in case of the following:",7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","TimothyGu",12,FALSE,TRUE,2,75,FALSE,"Seems like a good idea to define kCustomPromisifiedSymbol on the returned function even when there is an existing orig[kCustomPromisifiedSymbol].",19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",30,FALSE,TRUE,0,76,TRUE,"@TimothyGu thanks for pointing out, addressed both comments :)",9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","jasnell",4,FALSE,TRUE,0,77,FALSE,"What happens if a Promise that is not a promisified-variant of setImmediate()?",12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","benjamingr",5,FALSE,TRUE,0,78,FALSE,"On it.",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","jasnell",5,FALSE,TRUE,0,79,FALSE,"s/is a/is an",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","jasnell",6,FALSE,TRUE,0,80,FALSE,"I would move this up further and show an example.",10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",31,FALSE,TRUE,0,81,TRUE,"I think this is a situation that’s rare enough not to mention it at the top. I’ve added an example here, though.",22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","jasnell",7,FALSE,TRUE,0,82,FALSE,"I have to agree with @vkurchatkin on this. Until there is a standard way of canceling promises, we likely shouldn't do this.",22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","jasnell",8,FALSE,TRUE,1,82,FALSE,">>>yunong, �?4",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"node.12442.txt_output.arff","jasnell",8,FALSE,TRUE,3,82,FALSE,"it’s just a fact that Promises are seeing widespread adoption, whether we explicitly support them in core or not (that we ship async/await now might be much more of a factor than this PR could be),so I personally don’t think it’s sensible to link this PR to the issues with debugging.",51,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,TRUE,0
"node.12442.txt_output.arff","jasnell",8,FALSE,TRUE,5,82,FALSE,"I don't understand that part of your response. Do you mean that the popularity of promises outweighs the issues they present with regards to existing best practices for error handling, including those that allow for using post-mortem debugging techniques?",39,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","jasnell",8,FALSE,TRUE,7,82,FALSE,"I emphatically agree with @misterdjules here. Are we willing to make the trade-off of safe error handling (and by association reliability and debuggability) versus popularity in Node core?",28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","jasnell",8,FALSE,TRUE,8,82,FALSE,"We run node at scale in production here at Netflix, where reliability and debuggability are of the utmost importance to our customers and us. I would strongly caution against landing this PR and encourage dialogue with folks (Netflix, Pinterest, Uber, Twitter, Uber, Joyent, among others) who are running Node at scale to gather feedback.",54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","jasnell",8,FALSE,TRUE,10,82,FALSE,"This PR means that we're unable to safely rely on the existing error handling semantics, namely not swallowing errors by default or affecting post-mortem debugging. Again, I can't stress how critical the existing error handling semantics are regarding operating our Node stack in the critical Netflix streaming path at scale. It's imperative to us that the Node runtime continues to work with the existing error handling best practices. After all, we're relying on Node in some of our most critical systems here at Netflix, where reliability and debuggability are our top priority.",92,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",32,FALSE,TRUE,0,83,TRUE,"@yunong I appreciate you speaking up on this matter, but I’ve replied to Julien’s comment above as well at yours at nodejs/CTC#12 (comment). As noted above, that’s a better place for more general concerns about improved Promise support in Node core.",41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",33,FALSE,TRUE,1,83,TRUE,"(@jasnell I’ll get to addressing your review later today, probably.)",10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",33,FALSE,TRUE,0,84,TRUE,"@jasnell Updated, PTAL",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",34,FALSE,TRUE,1,84,TRUE,"CI: https://ci.nodejs.org/job/node-test-commit/9234/",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","thefourtheye",8,FALSE,TRUE,0,85,FALSE,"Single quotes",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",34,FALSE,TRUE,0,86,TRUE,"@thefourtheye thanks, fixed!",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","thefourtheye",9,FALSE,TRUE,0,87,FALSE,"format typo",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","jasnell",8,FALSE,TRUE,0,88,FALSE,"might be worthwhile adding this as a utility in common.js ... e.g.",12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",35,FALSE,TRUE,0,89,TRUE,"@jasnell done!",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","ljharb",0,FALSE,FALSE,1,90,FALSE,"This seems like it's observably installing something onto the original function (symbols are fully public). If so, could this use a WeakMap as a cache instead?",26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",36,FALSE,TRUE,0,91,TRUE,"This seems like it's observably installing something onto the original function",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",37,FALSE,TRUE,2,91,TRUE,"Onto an user-supplied promisified version of the original function, yes. I know this seems a bit odd, but it makes sense for consistency with the common case of not having a custom function…",33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",37,FALSE,TRUE,3,91,TRUE,"symbols are fully public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",37,FALSE,TRUE,4,91,TRUE,"I know that :)",4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",37,FALSE,TRUE,5,91,TRUE,"If so, could this use a WeakMap as a cache instead?",11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,-1,TRUE,0
"node.12442.txt_output.arff","addaleax",37,FALSE,TRUE,7,91,TRUE,"It could, but are you worried about a performance impact, or visibility of the symbol? If it’s the former, I’m not sure that’s relevant, it would be odd for users to call their own function that they made specifically for util.promisify(); if it’s the latter… it’s a symbol meant for public use, not to hide something.",56,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,-2,TRUE,0
"node.12442.txt_output.arff","ljharb",1,FALSE,FALSE,1,92,FALSE,"I'm not worried about performance - just visibility. String(Object.getOwnPropertySymbols(util.promisify(() => {}))[0])) === 'Symbol(util.promisify.custom) would become part of the API, or at least something to debate about changing later; Code relying on Object.getOwnPropertySymbols(func) could suddenly break if someone calls util.promisify on it (which means it's susceptible to any mutation, but that doesn't mean node core should be the cause of it); if you later want to cache more information than the function itself, the implementation of this caching suddenly could become semver-major; const sym = Object.getOwnPropertySymbols(util.promisify(() => {}))[0]; func[sym] = notAFunction; would mean that util.promisify(func) would not reliably produce a function that returns a promise (which absolutely could break code)…",109,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","ljharb",2,FALSE,FALSE,3,92,FALSE,"Is the purpose of the symbol so that users don't need to call util.promisify later, or is the purpose caching? If the former, what's the utility? If the latter, why not use an implementation detail that's invisible to consumers?",39,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,TRUE,0
"node.12442.txt_output.arff","ljharb",2,FALSE,FALSE,0,93,FALSE,"Maybe I'm totally misunderstanding and this is a mechanism for overriding the promisified version of a function - in which case, how is the symbol globally exposed to users?",29,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,-1,TRUE,0
"node.12442.txt_output.arff","ljharb",3,FALSE,FALSE,1,94,FALSE,"ok, re-reading i see util.promisify.custom - so it appears that this is an intentional custom API, not primarily a caching mechanism. In that case, should this not assert that the value is indeed a function, and either throw or ignore it if it's not?",44,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",37,FALSE,TRUE,0,95,TRUE,"In that case, should this not assert that the value is indeed a function",14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",38,FALSE,TRUE,1,95,TRUE,"It probably should, yes. I’ve updated the PR with that. :)",11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","littledan",0,FALSE,FALSE,1,96,FALSE,"You could use the V8 API to get a private symbol here using Private::New if not adding public properties is important here.",22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",38,FALSE,TRUE,0,97,TRUE,"@littledan I know, but thanks for the pointer. This is supposed to be a public symbol, though :)",18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","benjamingr",6,FALSE,TRUE,0,98,FALSE,"@ljharb anything else pending you've asked for or are you LGTM?",11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","ljharb",4,FALSE,TRUE,1,99,FALSE,"Just the isAsyncFunction question - I'm not sure why a function that already returns a promise should ever be promisified, explicit symbol or not.",24,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",39,FALSE,TRUE,0,100,TRUE,"@thefourtheye Mind taking another look? I fixed your typo but I’m not sure whether you had more review comments and Github just lost them or you deleted them or I’m just imagining things…",33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,0
"node.12442.txt_output.arff","ljharb",5,FALSE,TRUE,1,101,FALSE,"Why would an async function need a promisified version of itself, such that this condition goes after checking the symbol?",20,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","benjamingr",7,FALSE,TRUE,1,102,FALSE,"It doesn't - that'a why identity is returned.",8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","ljharb",6,FALSE,TRUE,0,103,FALSE,"The current code reads from the custom symbol and returns that, before checking if orig is an async function - i'm suggesting moving that check higher up so that async functions can't have custom promisified versions.",36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",40,FALSE,TRUE,0,104,TRUE,"I don’t have too strong feelings, but tbh, if a user explicitly asks for a certain behaviour, I think that should be what they get",25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","ljharb",7,FALSE,TRUE,1,105,FALSE,"I think that the more likely scenario is that the user will unintentionally ask for that behavior without realizing that it's unnecessary; the alternative is that having a custom function on an async function could throw for now, and if use cases present themselves, the throwing could be removed.",49,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,-1,TRUE,0
"node.12442.txt_output.arff","benjamingr",8,FALSE,TRUE,0,106,FALSE,"I don't have strong feelings, I'm fine with just 'promisifying' async functions.",12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,TRUE,0
"node.12442.txt_output.arff","benjamingr",9,FALSE,TRUE,1,107,FALSE,"Come to think of it, I don't think we should special-case async functions since functions can take callbacks and return promises too and promisify should be consistent on those.",29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","benjamingr",10,FALSE,TRUE,2,107,FALSE,"I'd expect util.promisify to return a function that returns a promise for the callback'd value and not the originally returned promised.",21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","addaleax",41,FALSE,TRUE,0,108,TRUE,"@benjamingr hmm, I’ll think about it for a bit. I see the point in your example, but it doesn’t feel quite right to pass an extra cb in that case…",30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","addaleax",42,FALSE,TRUE,1,108,TRUE,"(Also, util.promisify would be exactly for that case, to enable users to avoid using the callback API ;))",18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","not-an-aardvark",0,FALSE,FALSE,1,109,FALSE,"In my opinion, it would be confusing to have special behavior for async functions. As a user, I would expect to be able to convert any Promise-returning function to an analogous async function without worrying about behavior changes. This is usually a safe assumption because async functions are indistinguishable from regular functions*, but it won't hold if util.promisify has  magic  behavior and treats async functions differently.",66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-2,TRUE,0
"node.12442.txt_output.arff","not-an-aardvark",1,FALSE,FALSE,2,109,FALSE,"My intuitive model of this function is that it should behave like this (with better performance):",16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","not-an-aardvark",1,FALSE,FALSE,3,109,FALSE,"This is a relatively simple spec and is easy to understand. I think util.promisify will get more confusing the more it deviates from this.",24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","not-an-aardvark",1,FALSE,FALSE,4,109,FALSE,"*Aside from rarely-used operations such as func.toString() and func.constructor",9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","ljharb",8,FALSE,TRUE,1,110,FALSE,"@not-an-aardvark That approach would make sense as well, but the existence of a symbol override means that your expectation already doesn't hold. Similarly, if you have a callback-taking function with an overridden promisification, and you convert it to an async function, then when would you need an overridden promisification on that async function?",53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,TRUE,0
"node.12442.txt_output.arff","not-an-aardvark",1,FALSE,TRUE,1,111,FALSE,"That approach would make sense as well, but the existence of a symbol override means that your expectation already doesn't hold.",21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
"node.12442.txt_output.arff","not-an-aardvark",2,FALSE,TRUE,2,111,FALSE,"Fair enough, but that's a one-line addition, and I would say the API is still easy to understand with that change because it's still easily polyfillable.",26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,0
