% Generated by Discussion model node.4077.txt
% File generated on 2017/08/02 15:59:25

@relation pr1501703965544

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric

@data
crrobinson14,"@matthew-dean  @trevnorris Just a suggestion, what if you added an fs.F_EXISTS alias of fs.F_OK? I'm not in LOVE with losing existsSync but I would certainly be happier writing",FALSE,TRUE,29,45,127,0,FALSE,TRUE,FALSE,TRUE,0,46
crrobinson14,"than relying on default behavior that does the same, or using F_OK. It's longer than writing existsSync but at least it's very clear what you're doing, and would dovetail nicely with what others are pushing for via accessibleSync...",FALSE,TRUE,38,45,128,1,FALSE,TRUE,FALSE,TRUE,0,46
bjouhier,"I have a proposal:",FALSE,FALSE,4,46,129,0,FALSE,TRUE,FALSE,TRUE,0,47
bjouhier,"keep fs.existsSync and fs.exists as they are. Don't deprecate them, don't remove them, don't fix them.",FALSE,FALSE,16,46,130,1,FALSE,TRUE,FALSE,TRUE,0,47
bjouhier,"design new APIs that will have all the good properties. Take your time and do it right.",FALSE,FALSE,17,46,131,2,FALSE,TRUE,FALSE,TRUE,0,47
bjouhier,"People who use the old (bad) APIs will be happy: their code will continue to work.",FALSE,FALSE,16,46,132,3,FALSE,TRUE,FALSE,TRUE,0,47
bjouhier,"You will be happy: people who want the old APIs to stay around won't be polluting your debates.",FALSE,FALSE,18,46,133,4,FALSE,TRUE,FALSE,TRUE,0,47
bjouhier,"Once the new APIs are out, we'll see. If 2 years down the road a large majority of modules have switched to the new APIs, then it might be time to deprecate the old functions. If, on the other hand, the new API got poor adoption, then the old functions should stay.",FALSE,FALSE,52,46,134,5,FALSE,TRUE,TRUE,TRUE,0,47
bjouhier,"Let time (and the Darwinian process) sort this out. There is no reason to rush.",FALSE,FALSE,15,46,135,6,FALSE,TRUE,FALSE,TRUE,0,47
amb26,"No reminder to future maintainers about your intentions with the last option.",FALSE,TRUE,12,47,136,0,FALSE,TRUE,FALSE,TRUE,0,48
amb26,"@matthew-dean - yes, I agree completely. The point is that existsSync, regardless of its safety/consistency/efficiency, is a compact and easily recognised means of conveying intention.",FALSE,TRUE,25,47,137,1,FALSE,TRUE,FALSE,TRUE,0,48
matthew-dean,"@crrobinson14 I thought of something like that too. F_OK is kinda non-specific, since in English it can just mean,  Yeah I heard you... And?  That is, it's not necessarily an  affirmative  or boolean type of word. So yes, I think this would be perfectly fine.",FALSE,TRUE,45,48,138,0,FALSE,TRUE,FALSE,TRUE,0,49
matthew-dean,"And, hey, you know what? If one were being really clever, one could add a bit of sugar to the above method and write:",FALSE,TRUE,24,48,139,1,FALSE,TRUE,FALSE,TRUE,0,49
matthew-dean,":P  But, look, if it were the first option, I would be fine.",FALSE,TRUE,14,48,140,2,FALSE,TRUE,FALSE,TRUE,0,49
matthew-dean,"@bjouhier This also seems reasonable. If a clearly better approach DOES manifest, then like I've said, yeah for sure, I would happily say goodbye to existsSync. I just haven't seen it. After all, how do you get more clear and concise than that?",FALSE,TRUE,43,49,141,0,FALSE,TRUE,FALSE,TRUE,0,50
trevnorris,"It seems the word  access  is leading to incorrect conclusions, like:",FALSE,TRUE,11,50,142,0,FALSE,TRUE,FALSE,TRUE,0,51
trevnorris,"(accessibility being the sum of exists and permissions-allow-X-operation)",FALSE,TRUE,8,50,143,1,FALSE,FALSE,FALSE,TRUE,0,51
trevnorris,"Which bring the need to explain the usage of API in context, such as:",FALSE,TRUE,14,50,144,2,FALSE,TRUE,FALSE,TRUE,0,51
trevnorris,"Remember, accessibleSync also tells you it exists if you specify fs.F_OK...",FALSE,TRUE,11,50,145,3,FALSE,FALSE,FALSE,TRUE,0,51
trevnorris,"With the fs.F_OK flag the check is about visibility, or potential to access. Directly from man access(2):",FALSE,TRUE,17,50,146,4,FALSE,TRUE,FALSE,TRUE,0,51
trevnorris,"F_OK tests for the existence of the file.",FALSE,TRUE,8,50,147,5,FALSE,FALSE,FALSE,TRUE,0,51
trevnorris,"On Linux at least if a file can be viewed then it can be potentially accessed. Thus it exists. But this is not true on Windows. Hence why existsSync() is not cross-platform friendly. It's fundamentally flawed. The original plan was to replace the call to statSync() with accessSync() until this was realized.",FALSE,TRUE,52,50,148,6,FALSE,TRUE,FALSE,TRUE,0,51
trevnorris,"My only goal here is to make sure the API is well defined across platforms. existsSync() doesn't do that.",FALSE,TRUE,19,50,149,7,FALSE,TRUE,FALSE,TRUE,0,51
dfabulich,"@trevnorris existsSync that throws on EPERM is well defined on all platforms. You argued earlier that if existsSync can throw then it  defeats the point of using it.  But that's not true. If existsSync throws, but only in rare/exceptional circumstances, then developers can choose whether to wrap it in a try/catch block or whether to take their chances.",FALSE,TRUE,58,51,150,0,FALSE,TRUE,FALSE,TRUE,0,52
dfabulich,"I'd use it. In most scripts, I'd use it without wrapping it.",FALSE,TRUE,12,51,151,1,FALSE,TRUE,FALSE,TRUE,0,52
Fishrock123,"I don't really know where to go with this, so I'm gona close it.",FALSE,TRUE,14,52,152,0,TRUE,TRUE,FALSE,TRUE,0,53
