% Generated by Discussion model rails.5329.txt
% File generated on 2017/08/02 15:59:31

@relation pr1501703971195

@attribute author String
@attribute textual String
@attribute isProjectMember {TRUE, FALSE}
@attribute isInvited {TRUE, FALSE}
@attribute numberOfWords numeric
@attribute commentsSoFar numeric
@attribute allUtterancesSoFar numeric
@attribute utterancesInCommentSoFar numeric
@attribute utteredByOriginalPoster {TRUE, FALSE}
@attribute hasCapitalizedWord {TRUE, FALSE}
@attribute containsShould {TRUE, FALSE}
@attribute hasDecisions {TRUE, FALSE}
@attribute howManyDecisions numeric
@attribute idComment numeric

@data
fxn,"@clifton as I have said before, the motivation are not CPU cycles. Performance has not been mentioned.",FALSE,TRUE,17,52,192,0,FALSE,TRUE,FALSE,TRUE,0,53
wagenet,"@fxn, so !! may not be the correct solution to this, but it still seems like a problem. Just because returning 0 is a valid response, doesn't mean it's ideal. As others have pointed out, Ruby allows certain things that are not ideal. That doesn't mean we should do them. It seems like you are holding your ground on this merely because technically it is ok, even if it is not actually the clearest thing to do. If your response was  yes, this is confusing, but !! is no better  then I would understand and I would hope that together we could all find a better solution. I think we need to keep the principle of least surprise in mind here.",FALSE,FALSE,121,53,194,1,FALSE,TRUE,TRUE,TRUE,0,54
mboeh,"@fxn If you're going to misrepresent one of my arguments and ignore the rest, you could do the courtesy of not being condescending about it.",FALSE,TRUE,25,54,195,0,FALSE,TRUE,FALSE,TRUE,0,55
collin,"@wagenet least surprise indeed.",FALSE,FALSE,4,55,196,0,FALSE,FALSE,FALSE,TRUE,0,56
collin,"Did a quick survey of built-in predicate methods. They return true and false.",FALSE,FALSE,13,55,197,1,FALSE,TRUE,FALSE,TRUE,0,56
collin,"I would expect the same here.",FALSE,FALSE,6,55,198,2,FALSE,FALSE,FALSE,TRUE,0,56
tarcieri,"@fxn check my comments on 0aa66f0, your change actually caused a performance regression on JRuby and Rubinius.",FALSE,TRUE,17,56,199,0,FALSE,TRUE,FALSE,TRUE,0,57
tarcieri,"I would strongly be in favor of reverting it, not for the performance impact, but for the more unclear return values. The performance regression is just icing on the cake. There is absolutely no benefit in that change.",FALSE,TRUE,38,56,201,2,FALSE,TRUE,FALSE,TRUE,0,57
alloy,"@bts and thatâ€™s the problem. It should be made clear that thatâ€™s not something you should assume in Ruby. @fxn has imo more than enough explained why in general this should not be expected behavior.",FALSE,FALSE,35,57,202,0,FALSE,TRUE,TRUE,TRUE,0,58
alloy,"Choosing between a truthy value vs true is a style-issue in Ruby. This is good, because it allows you to return values other than true or false when you need/want that, but still have a nice ? at the end of the method. Changing this concept would mean we as lib authors lose freedom, as users will start to expect it more and more.",FALSE,FALSE,64,57,204,2,FALSE,TRUE,FALSE,TRUE,0,58
alloy,"So imo, even-though I understand the OPâ€™s point on this specific case, in general you canâ€™t expect people to change their style choice when you want to use their code (Rails).",FALSE,FALSE,31,57,205,3,FALSE,TRUE,FALSE,TRUE,0,58
aprescott,"Following on from what @collin said, for what it's worth, the guideline content on fixed-width vs regular fonts for true vs  true  doesn't appear to have been changed in quite a while:",FALSE,TRUE,32,58,206,0,FALSE,TRUE,FALSE,TRUE,0,59
aprescott,"Would changing the guidelines to make  true  == true be too far-reaching in terms of the return values for existing predicate methods in Rails? In other words, do the vast majority of Rails predicate methods rely on this guideline?",FALSE,TRUE,39,58,209,3,FALSE,TRUE,FALSE,TRUE,0,59
vertis,"@alloy that's just the thing though. You can have an expectation that the behaviour of a public method shouldn't change without a good reason. I do not find removing a couple of ! to be a good reason.",FALSE,TRUE,38,59,211,1,FALSE,TRUE,TRUE,TRUE,0,60
vertis,"I've learned something today, about my preconceived notion that methods with ? will always be true or false. I'll digest that later.",FALSE,TRUE,22,59,212,2,FALSE,TRUE,FALSE,TRUE,0,60
vertis,"The reality is in this case there is no harm in going by going back to the previous implementation, and a lot of potential harm and confusion by keeping it the way it is now.",FALSE,TRUE,35,59,213,3,FALSE,FALSE,FALSE,TRUE,0,60
tpope,"I hate to dog-pile on a thread like this, but, well, I almost feel obligated. It boggles my mind that anyone would defend this behavior. I don't mind that it's backwards incompatible. I don't mind that I can't do request.xhr? == true. But to justify mindfucking anyone who dares to invoke request.xhr? in a debugger with  the docs don't say it won't do that  is just plain silliness.",FALSE,FALSE,68,60,215,1,FALSE,TRUE,FALSE,TRUE,0,61
tpope,"If double negation is such a deal breaker, there are plenty of alternative implementations. For example:",FALSE,FALSE,16,60,216,2,FALSE,TRUE,FALSE,TRUE,0,61
vertis,"@tpope brilliant.",FALSE,TRUE,2,61,217,0,FALSE,FALSE,FALSE,TRUE,0,62
wagenet,"@alloy, it seems to me that Rails has grown beyond the point of being just  someone's code . Obviously, the core team is the final arbiter of any decisions, but it's also important to listen to the concerns of the actual users. This is especially true in cases like this where there is no compelling argument to return a non-boolean value other than  Ruby allows us to . If users find something confusing and there is no noticeable loss in making it less confusing, then why not make the users happy?",FALSE,TRUE,89,62,218,0,FALSE,TRUE,FALSE,TRUE,0,63
drogus,"While I don't usually rely on methods with ? to return boolean value, I don't see any point in making it harder to rails devs. In most cases you don't care, but xhr? is somehow related to javascript (for example it's sometimes used in JSON responses).",FALSE,FALSE,46,63,220,1,FALSE,TRUE,FALSE,TRUE,0,64
drogus,"@fxn while I understand your point that people should not rely on such behavior, can we be pragmatic and just return what's expected here? The documentation stated that it returns true and while we may argue if it means only truthiness or actual true boolean value, a lot of people understand it as the latter (including me).",FALSE,FALSE,57,63,222,3,FALSE,TRUE,TRUE,TRUE,0,64
alloy,"@vertis I know, thatâ€™s why I said that in this specific case I understand the OPâ€™s issue with it.",FALSE,TRUE,19,64,223,0,FALSE,TRUE,FALSE,TRUE,0,65
alloy,"For what itâ€™s worth, if this were my codebase, I would revert it to what it was. Simply because I returned a value in the past (true or false) that could easily have been interpreted as meaning that the singletons can be expected.",FALSE,TRUE,43,64,224,1,FALSE,TRUE,FALSE,TRUE,0,65
alloy,"I would not, however, go through all other predicate methods and change them to return true or false if they did not do that already.",FALSE,TRUE,25,64,225,2,FALSE,FALSE,FALSE,TRUE,0,65
mboeh,"@alloy When you're providing a public API thousands of people use every day,  freedom  isn't something you get anymore.",FALSE,TRUE,19,65,226,0,FALSE,TRUE,FALSE,TRUE,0,66
mboeh,"@tpope +1. I'd like to see this in a pull request, in order to find out whether double negation is really the problem here.",FALSE,TRUE,24,65,227,1,FALSE,TRUE,FALSE,TRUE,0,66
tarcieri,"@tpope +1 for your version",FALSE,TRUE,5,66,228,0,FALSE,FALSE,FALSE,TRUE,0,67
alloy,"@mboeh Wow. Thatâ€™s not a very nice and motivating thing to say.",FALSE,TRUE,12,67,229,0,FALSE,TRUE,FALSE,TRUE,0,68
alloy,"@tpope I like that, learned something today. Thanks :)",FALSE,TRUE,9,68,230,0,FALSE,TRUE,FALSE,TRUE,0,69
clifton,"@tpope +1",FALSE,TRUE,2,69,231,0,TRUE,FALSE,FALSE,TRUE,0,70
konklone,"I've been coding in Ruby for almost 6 years now, @fxn, and I suspect many others on this thread each have several years of experience. You're defending your argument as  the semantics of Ruby . If just about every Rubyist on this thread is disagreeing with you about what  the semantics of Ruby  are, you should think about the possibility that you are wrong.",FALSE,FALSE,63,70,232,0,FALSE,TRUE,TRUE,TRUE,0,71
konklone,"A method ending with a question mark returns true or false, unless there's a specific and good reason to make it truthy instead. If you don't have one here (and it seems to have worked this way just fine in 2.3), then you should change it to return a boolean.",FALSE,FALSE,50,70,234,2,FALSE,TRUE,TRUE,TRUE,0,71
tpope,"Pull requested. We shall see.",FALSE,TRUE,5,71,235,0,FALSE,TRUE,FALSE,TRUE,0,72
fxn,"@klondike please refer to Flanagan & Matz above. That's what says how Ruby predicates behave, not a set of Ruby programmers that would like it to be different than how it is (which as I have said several times here I totally respect).",FALSE,TRUE,43,72,237,1,FALSE,TRUE,FALSE,TRUE,0,73
krsmurata,"@fxn wait wait, I'm not accusing the core team of anything, far from me pointing fingers when I do nearly nothing for the rails goodness these days. Maybe I should use #joke tag instead of a trollface. :)",FALSE,TRUE,38,73,238,0,FALSE,TRUE,TRUE,TRUE,0,74
krsmurata,"The only thing that concerns me is changing the public API in favor of removing double negation form the code. In my opinion any change on the Rails public API is a big deal and should be avoided if necessary. Even if it's a matter of 0 or true.",FALSE,TRUE,49,73,240,2,FALSE,TRUE,TRUE,TRUE,0,74
tarcieri,"It's all moot now ;)",FALSE,TRUE,5,74,241,0,FALSE,TRUE,FALSE,TRUE,0,75
ajsharp,"Call me crazy, but if people who wish to contribute to, or read, rails' source code, can't be bothered to perform the mental hurdles to understand a !! in ruby code (which, imo, is relatively idiomatic in and of itself), then we've got bigger problems. But that's not what this thread is really about.",FALSE,FALSE,54,75,242,0,FALSE,TRUE,FALSE,TRUE,0,76
ajsharp,"This thread devolved into a largely theoretical argument about what predicate methods in ruby code should/shouldn't do, and whether theoretical code should/shouldn't expect certain values from methods, and method contracts, encapsulation, etc. All good arguments that never should have had to be made. This should have been a trivial commit, but for some reason we're still talking about it. There are more important problems to solve than this. :sadpanda:",FALSE,FALSE,69,75,243,1,FALSE,TRUE,TRUE,TRUE,0,76
ajsharp,"Still, I'd be remiss if I didn't color my criticism of rails core with a great deal of thanks for the hard work you do. So thanks!",FALSE,FALSE,27,75,244,2,FALSE,TRUE,FALSE,TRUE,0,76
bleything,"@fxn: your handling of this situation is very disappointing. You've had a user complain that a change made things more confusing, and your response is, effectively,  too bad, that's how it works .",FALSE,FALSE,32,76,245,0,FALSE,TRUE,FALSE,TRUE,0,77
bleything,"There's no technical argument to be made for that method returning a boolean, but there's also no technical argument to be made for it returning anything else. Given that's the case, why not err on the side of easier to use?",FALSE,FALSE,41,76,246,1,FALSE,TRUE,FALSE,TRUE,0,77
bleything,"@tarcieri asked you directly, twice, to address this point, but you haven't done so. Could you please give us a rationale for making a change that increases confusion with no other benefit?",FALSE,FALSE,32,76,247,2,FALSE,TRUE,FALSE,TRUE,0,77
collin,"@fxn What is the reason for xml_http_request? to have an a-typical response?",FALSE,TRUE,12,77,249,1,FALSE,TRUE,FALSE,TRUE,0,78
collin,"Oh sweet, awesome pull request won. Adios.",FALSE,TRUE,7,78,250,0,FALSE,TRUE,FALSE,TRUE,0,79
fxn,"@collin the response is not atypical. The predicate returns a boolean value.",FALSE,TRUE,12,79,251,0,FALSE,TRUE,FALSE,TRUE,0,80
collin,"@fxn  Predicates typically return one of the Boolean values true or false  is not the same as  Predicates typically return one of the Boolean values true or false or 0 ",FALSE,TRUE,30,80,252,0,FALSE,TRUE,FALSE,TRUE,0,81
fxn,"To all in this thread.",FALSE,TRUE,5,81,253,0,FALSE,TRUE,FALSE,TRUE,0,82
fxn,"The PR that has been applied does not change the API contract: We are not guaranteeing in any way that xhr? is going to return singletons next year. And in general no Rails predicate guarantees that.",FALSE,TRUE,36,81,254,1,FALSE,TRUE,FALSE,TRUE,0,82
fxn,"So, if after this thread you still rely on expected singletons you have a time bomb.",FALSE,TRUE,16,81,255,2,FALSE,FALSE,FALSE,TRUE,0,82
clifton,"There is a great argument to be had that my pull's ugliness, using !!(whatever) isn't worth it. I understand that.",FALSE,TRUE,20,82,257,1,TRUE,TRUE,FALSE,TRUE,0,83
clifton,"You, and the other rails-core guys, are leaders in our field and owners of a fantastic web framework, many including myself would say it's the best web framework. Part of being a great leader is realizing when you're wrong. It's natural to be defensive and it's fine to argue every counterpoint. And you're right about many of them. But the strength of your argument is not stronger than the collective opinion of this community.",FALSE,TRUE,74,82,258,2,TRUE,TRUE,FALSE,TRUE,0,83
fxn,"@clifton Nice sentence, except your code is the one who is broken.",FALSE,TRUE,12,83,259,0,FALSE,TRUE,FALSE,TRUE,0,84
fxn,"Why? Because I am the one who defined the contract. Not you! The contract does not guarantee any singleton. And if the contract guarantees no singleton and the code expects a singleton, then the code is wrong.",FALSE,TRUE,37,83,260,1,FALSE,TRUE,FALSE,TRUE,0,84
fxn,"Being defensive is an attitude, explaining the rationale and how predicates work in Ruby a hundred times is being patient. You could argue you are the one being defensive and stubborn and not admitting from the very moment you saw that line of code that the code had a bug. This thread had never had to start.",FALSE,TRUE,57,83,261,2,FALSE,TRUE,FALSE,TRUE,0,84
clifton,"It started because you made a change 0aa66f0 which broke our [very large] application during an upgrade. I was upset. So I made a pull request as a wtf? knee-jerk reaction. The exact way I went about all of this was likely in bad taste.",FALSE,TRUE,45,84,262,0,TRUE,TRUE,FALSE,TRUE,0,85
clifton,"That's not to say I wasn't right. In fact, I'd say I was because @tpope's pull request was merged in over your code as a result.",FALSE,TRUE,26,84,263,1,TRUE,TRUE,FALSE,TRUE,0,85
clifton,"Don't get me wrong, I love Rails. I helped get a company off the ground (while I was in college without salary) and we have almost 40 employees now. And it's largely in part to a framework you and others contribute to. The work you've done has put a roof over the heads of all those people. That's pretty magical.",FALSE,TRUE,60,84,264,2,TRUE,TRUE,FALSE,TRUE,0,85
clifton,"I'd just appreciate if you valued the opinions of others that have been working for years with your framework more. That doesn't make us right all the time, and I could be completely wrong on this issue too, but you've responded in a pretty negative way and written off some really great arguments without addressing them.",FALSE,TRUE,56,84,265,3,TRUE,TRUE,FALSE,TRUE,0,85
fxn,"@clifton I think you can't deny I have tried to explain the rationale many times, and that I have said also many times that I respect the other point of view. If you read the thread top-bottom I think I have been always respectful.",FALSE,TRUE,44,85,266,0,FALSE,TRUE,FALSE,TRUE,0,86
fxn,"But people assume that not applying a pull request is being defensive, or not listening to your users.",FALSE,TRUE,18,85,267,1,FALSE,FALSE,FALSE,TRUE,0,86
fxn,"What has happened here is that I have explained very patiently and respectfully why the predicate was written that way. And  I have no doubt about what I did.",FALSE,TRUE,30,85,268,2,FALSE,TRUE,FALSE,TRUE,0,86
fxn,"You may differ, and that's fine. Even when I closed this PR I said some people may think different, and that's fine. But I am totally certain that the patch was correct and breaking no contract. That's being sure about one's rationale behind a code change, which is different from listening or not listening to users.",FALSE,TRUE,56,85,269,3,FALSE,TRUE,FALSE,TRUE,0,86
asterite,"@fxn In all the example you gave about Ruby's standard library having predicates returning things that are not the singletons true or false, the documentation explicitly says what is returned. In the case of nonzero? it's  Returns self if num is not zero, nil otherwise. This behavior is useful when chaining comparisons . Other people showed you the documentation for other predicates.",FALSE,FALSE,61,86,270,0,FALSE,TRUE,FALSE,TRUE,0,87
asterite,"Saying something returns true makes the user of that method expect it to be the singleton true regardless of the font you use.",FALSE,FALSE,23,86,272,2,FALSE,TRUE,FALSE,TRUE,0,87
asterite,"With this change you are breaking someone's code (and possibly other people's code) and having no benefit at all except  This is Ruby style and I don't care what I said in the documentation . Also: why was the method changed? What was the improvement?",FALSE,FALSE,44,86,273,3,FALSE,TRUE,FALSE,TRUE,0,87
asterite,"You have two choices: 1. make the method return true or false or 2. document that the method returns zero when the predicate is truthy. But I'd suggest doing 1.",FALSE,FALSE,30,86,275,5,FALSE,TRUE,FALSE,TRUE,0,87
vertis,"@asterite while I generally agree with your points, indicating that @fxn has to do anything is incorrect. In fact I'm beginning to believe that he shouldn't do anything.",FALSE,TRUE,28,87,276,0,FALSE,TRUE,TRUE,TRUE,0,88
vertis,"@fxn is (and has been) keeping sight of the bigger picture -- if you start making tiny changes based on the loud voices of a minority, then the code base will flip flop backwards and forwards any time someone has an issue (and sends it out to twitter). That's not a state we want rails to be in.",FALSE,TRUE,58,87,277,1,FALSE,TRUE,FALSE,TRUE,0,88
vertis,"I'm not saying I agree with the project policy regarding predicates, because I don't. But you have to respect that there is one, and that this isn't the place to change that. If the change is impossible for @clifton to live without in his app, then he can create a monkey patch.",FALSE,TRUE,52,87,278,2,FALSE,TRUE,FALSE,TRUE,0,88
konklone,"@vertis I guess I can respect your general sentiment, but I don't think there's any evidence that the people here are a  loud minority . There's been no polling on the issue, so if the overwhelming sentiment on this thread favors one thing, there's no inherent reason to believe they're a minority.",FALSE,FALSE,51,88,279,0,FALSE,TRUE,FALSE,TRUE,0,89
vertis,"@klondike I think trusting the sentiment on a single thread, when blood has run hot, is not necessarily a good thing. The reality is, we're all wasting an inordinate amount of time on what is, as @josevalim pointed out, micro-optimization.",FALSE,TRUE,40,89,280,0,FALSE,TRUE,FALSE,TRUE,0,90
Alamoz,"@vertis Changing the behaviour to work differently than before and differently than documented is flip flopping. If you feel strongly about leaving it alone, then why not change the documentation to specify that any value can be returned?",FALSE,FALSE,38,90,281,0,FALSE,TRUE,FALSE,TRUE,0,91
Alamoz,"But do expect people to get pissed about lack of backward compatibility. Hopefully such changes will settle down moving forward.",FALSE,FALSE,20,90,282,1,FALSE,TRUE,FALSE,TRUE,0,91
clifton,"I honestly did not care that my change was rejected (the patch in our app was obviously !!request.xhr?).",FALSE,TRUE,18,91,283,0,TRUE,TRUE,FALSE,TRUE,0,92
clifton,"There are two things troubling to me here:",FALSE,TRUE,8,91,284,1,TRUE,FALSE,FALSE,TRUE,0,92
clifton,"@tpope's patch was reverted (which was nice, performant, and kept compatibility with Rails 2.3)",FALSE,TRUE,14,91,285,2,TRUE,TRUE,FALSE,TRUE,0,92
clifton,"#5572 was closed by @fxn",FALSE,TRUE,5,91,286,3,TRUE,FALSE,FALSE,TRUE,0,92
clifton,"It's obvious there was no contract to return a singleton here. You're just screwing over people using a debugger by making them jump through a mental hoop and breaking compatibility for the sake of change.",FALSE,TRUE,35,91,287,4,TRUE,TRUE,FALSE,TRUE,0,92
clifton,"I'll go back to work now. There are more important things to do.",FALSE,TRUE,13,91,288,5,TRUE,TRUE,FALSE,TRUE,0,92
agraves,"The fact that this method returned 0 instead of true just cost us an hour of head-scratching.",FALSE,FALSE,17,92,289,0,FALSE,TRUE,FALSE,TRUE,0,93
agraves,"I understand and totally respect @fxn's points about why 0 is correct, but I see no reason why of all the  truthy  values, 0 was chosen, except for the fact that the implementation happened to make it convenient.",FALSE,FALSE,38,92,291,2,FALSE,TRUE,FALSE,TRUE,0,93
agraves,"I think the general delineation that fxn points to between truthy and untruthy values is quite wise...I can see how the behavior of .nonzero? benefits from essentially overloading the return value with additional information.",FALSE,FALSE,34,92,292,3,FALSE,FALSE,FALSE,TRUE,0,93
agraves,"The question that clinches it for me, though is: what information are we allowing to bleed through by not casting this down to a boolean? The answer is: where a particular phrase is found within a HTTP header. I cannot think of a situation where a good programmer would leverage that.",FALSE,FALSE,51,92,294,5,FALSE,TRUE,FALSE,TRUE,0,93
agraves,"I've always found it important in designing code for other coders to look beyond what is correct towards what is intuitive. The fact that a ton of really intelligent people have found their way here again and again is, to me, a very clear indication that the current behavior, while correct, is suboptimal.",FALSE,FALSE,53,92,295,6,FALSE,TRUE,FALSE,TRUE,0,93
agraves,"And by the way, the code that distinguishes truthy values from true? The :layout option on Rails' own render...",FALSE,FALSE,19,92,296,7,FALSE,TRUE,FALSE,TRUE,0,93
miry,"For those who want to see the true or false, I have published a monkey patching gem bang_bang_xhr.",FALSE,FALSE,18,93,297,0,FALSE,TRUE,FALSE,TRUE,0,94
fxn,"Man you would need to patch the majority of predicates in Rails, the return value is irrelevant, what you can rely on is the documented return value, and we document predicates in general (there are exceptions) without committing to the exact object being returned.",FALSE,TRUE,44,94,298,0,FALSE,TRUE,FALSE,TRUE,0,95
fxn,"This was part of the original discussion, this is not a rarity of xhr?, it is the way Rails defines predicates at the project level.",FALSE,TRUE,25,94,299,1,FALSE,TRUE,FALSE,TRUE,0,95
jeroenhouben,"Superconfusing. And therefore should be properly documented. Right now the docs says:",FALSE,FALSE,12,95,300,0,FALSE,TRUE,TRUE,TRUE,0,96
jeroenhouben,"Returns true if the â€œX-Requested-Withâ€? header contains â€œXMLHttpRequestâ€? (case-insensitive). All major JavaScript libraries send this header with every Ajax request.",FALSE,FALSE,20,95,301,1,FALSE,TRUE,FALSE,TRUE,0,96
ChristianPeters,"Well, I also fell into this trap as I was unaware of the fact that 0 is truthy in Ruby.",FALSE,FALSE,20,96,302,0,FALSE,TRUE,FALSE,TRUE,0,97
ChristianPeters,"I think this is like a court decision that the public regards as counter-intuitive. Yes, it's formally right from a language perspective but it also violates POLA in a world dominated by languages considering 0 as falsey.",FALSE,FALSE,37,96,303,1,FALSE,TRUE,FALSE,TRUE,0,97
ChristianPeters,"In my opinion, Rails should make a developer's life easier with easy-to-use APIs.",FALSE,FALSE,13,96,304,2,FALSE,TRUE,TRUE,TRUE,0,97
ChristianPeters,"A first step into the right direction would be to talk about  truthy values  vs. true in documentation. Who expects the non-existence of a special formatting (fixed width font) to be relevant before reading through an issue like this?",FALSE,FALSE,39,96,306,4,FALSE,TRUE,FALSE,TRUE,0,97
